,text,hope_hate,emotion_label
665,",أَشْعُرُ وَكَأَنَّنِي الصُّوْدَا عِنْدَمَا اهْتَزَّتْ",not_applicable,Joy
666,", دخلت المعبد وأنا أشعر بالرعب الغامض.",not_applicable,Joy
667,أَنَا أُحِبُّ زَوْجَتِي وَغَالِبًا مَا يَنْطَوِي ذَلِكَ عَلَى مُشَاعِرِ، وَلَكِنْ عِنْدَمَا لَا تَلْبِي تَوَقُّعَاتِي أَوْ بِصُرَاحَةٍ تَامَّةٍ عِنْدَمَا تُثِيرُ غَضَبِي، أَعْلَمُ أَنَّهُ لَا يَزَالُ بِإِمْكَانِي أَنْ أُحِبَّهَا فِي أَفْعَالِي بَدْءًا مِنَ التَّسَامُحِ الْكَامِلِ.,hate,Disgust
668,",أَشْعُرُ أَنَّ هَذِهِ كَانَتْ نُقْطَةَ دُخُولٍ رَائِعَةً حَقًّا لِلْفَتَيَاتِ السَّائِدَاتِ لِلْعُثُوْرِ عَلَى اهْتِمَامَاتٍ مَهْوُوسَةٍ لَمْ يَعْرِفْنَ بَوْجُودِهَا",not_applicable,Joy
669,. اِنْتَهَى بِي الأَمْرُ بِشُعُورٍ رَائِعٍ تِجَاهَ نَفْسِي بِالأَمْسِ.,hope_speech,Other
670,سَاعِدُ أَيَّ شَخْصٍ يَحْتَاجُ إلَيْهِ بِأَمَانَةٍ لِأَنَّنِي أَشْعُرُ أَنَّ الْحَيَاةَ أَصْبَحَتْ فَوْضَوِيَّةً كَثِيرًا وَنَحْنُ جَمِيعًا بِحَاجَةٍ إِلَى الْمُسَاعَدَةِ، لَدَيَّ الْكَثِيرَ مِنَ الْعَمَلِ لِأَقُومَ بِهِ وَكُلُّ مَا يُمْكِنُنِي فَعْلُهُ هُوَ الشُّعُورُ بِالْأَسَفِ عَلَى نَفْسِي لِأَنَّنِي شَعَرْتُ بِالْوَحْدَةِ الشَّدِيدَةِ، فَأَنَا جَالِسٌ هُنَا أَشْعُرُ بِالْحَرَجِ كَمَا الْعِصَابَةُ بِأَكْمَلِهَا تُوَاجِهُ هِيتُومِي وَلَيْسَ فَقَطْ أُوغَامِي تُوكِي وَهِيكِي,hope_speech,Other
671,كُنْتُ أَعْتَقِدُ أَنَّنِي كُنْتُ مُنْتَبِهًا وَمُحِبًّا وَلَكِنْ مَا حَدَثَ هُوَ أَنَّنِي أَشْعُرُ بِالْاِسْتِيَاءِ قَلِيلًا وَكُنْتُ أَشْعُرُ بِفَارِغِ الصَّبْرِ,not_applicable,Disgust
672,", بَدَأْتُ أَشْعُرُ وَكَأَنَّ اثْنَيْنِ مِنْ أَصَابِعِ قَدَمِي كَانَا يَحْتَكَانِ مَعًا بِشَكْلٍ غَرِيبٍ وَلَكِنْ مَحْطَةُ الْإِسْعَافِ التَّالِيَةُ كَانَتْ عَلَى بُعْدِ مِيلٍ وَاحِدٍ",not_applicable,Joy
673,عَادَةً لَا أُحِبُّ التَّعْبِيرَ عَنْ مَشَاعِرِي أَوْ أَفْكَارِي عَلَانِيًّا لأَنَّنِي أَمِيلُ إلَى الِاعْتِقَادِ بِأَنَّ ذَلِكَ يُجْعَلُنِي أَبْدُو مُتَذَمِّرًا أَوْ أُحَاوِلُ جَذْبَ الانْتِبَاهِ، وَلَكِنَّ يَبْدُو أَنَّهَا وَاحِدَةٌ مِنْ تِلْكَ الْمُنَاسِبَاتِ النَّادِرَةِ التِّي يُطَلَّبُ مِنِّي فِيهَا ذَلِكَ.,not_applicable,Other
674,أَشْعُرُ بِالسُّوءِ مُثِيرًا لِلشَّفَقَةِ جِدًّا.,not_applicable,Other
675,يَخِفُّ الرُّعْبُ عَنْدَ وُقُوعِي فِي مُشْكِلَةٍ كَبِيرَةٍ.,not_applicable,Other
676,أَجِدُ نَفْسِي أَشْعُرُ بِفَارِغِ الصَّبْرِ بَعْضَ الشَّيْءِ,not_applicable,Other
677,", أَشْعُرُ أَنَّنِي كُنْتُ مُنْتَصِرًا.",hope_speech,Joy
678,كَانَ لَدَيَّ نَفْسُ الْمَوْقِفِ عِنْدَمَا دَرَسْتُ الْمُوسِيقَى وَلَكِنَّنِي وَجَدْتُ الْآنَ شَيْئًا أَشْعُرُ بِشَغَفٍ أَكْبَرَ تَجَاهَهُ.,not_applicable,Other
679,لا أريدُ أنْ أتابَعَ أبعدَ ما لَمْ يُطْرَدُوني، عِنْدَئِذٍ سَأَشْعُرُ بالظُّلْمِ وَأَسْعَى إِلَى شَيْءٍ أَتَذَكَّرُ أَنَّنِي كُنْتُ أَشْعُرُ بالإِحْبَاطِ وَالعَجْزِ وَلَكِنِّي واصَلْتُ العَمَلَ لَمْ أَشْعُرْ بالغَضَبِ مِنَ اللاَّعِبِينَ البَرَازِيلِيِّينَ كُنْتُ فِي مَكْتَبَةٍ عِلْمِ النَّفْسِ الطِّبِيِّ وَمَشَيْتُ فِي الاتِّجَاهِ الخَاطِئِ، وَخَرَجَ رَجُلٌ مِنَ الغُرْفَةِ وَهَدَّدَنِي بِتَشْوِيهِ سِمْعَتِي للغَايةِ وَأَصْبَحْتُ غَاضِبًا جِدًّا بِطَرِيقَةٍ مُقَاوِمَةٍ، وَسَأُجْعِلُهُمْ يَشْعُرُونَ بالاشمئزازِ أَكْثَرَ مِمَّا كَانُوا يَعْتَقِدُونَ عِنْدَمَا لَقَدْ اِنْضَمُّوا إِلَى سَبَاقِ الفِئْرَانِ هَذَا لَقَدْ اِسْتَمْتَعْتُ بِكُلِّ هَذِهِ الكُتُبِ وَلَمْ أَشْعُرْ أَنَّ أَيًّا مِنْهَا قَدْ تَمَّ تَجْمِيعُهَا بِسُرْعَةٍ قَلْتُ أَنَّ هَذَا مَجْرَدَ رَأْيٍ شَخْصِيٍّ وَيُرْجَى تَجَاهُلُ أَيِّ شَيْءٍ قَدْ تَشْعُرُ بالإِهَانَةِ، فَمُعَظَّمُ الصُّوَرِ مَأْخُوذَةٌ مِنْ مَوْقِعِ href http Toymakerinc أَشْعُرُ بالغَرَابَةِ أَشْعُرُ بالاشمئزازِ وَالغَثِيَانِ فِي مَعِدَّتِي لِأَنَّهُ يَبْدُو أَنَّ هُنَاكَ مَنْ يَنْظُرُ إِلَى فَتَيَاتِي الصَّغِيرَاتِ البَرِيئَاتِ بِطَرِيقَةٍ كَهَذِهِ وَأَنَّ الْمُدَوِّنَةَ التِّي كُنْتُ أُنَوِّي اسْتِخْدَامَهَا فِي يَوْمِيَّاتِي يُتَمَّ اسْتِخْدَامُهَا بِطُرُقٍ تَثِيرُ اشمئزازي تَمَامًا آمِلٌ أَنْ يُتَمَّ أَخْذُ مَا أَقُولُهُ فِي الْمُشَاعِرِ الَّتِي أَشْعُرُ بِهَا وَأَلاَّ يَشْعُرَ أَحَدٌ بالإِهَانَةِ، فَأَنَا أَشْعُرُ بالاستياءِ وَهَذَا فِي الغَالِبِ بِسَبَبِكَ أَشْعُرُ بِعَدَمِ الرِّضَا عَنْ هَذَا الاتِّجَاهِ أَشْعُرُ بِالانْزِعَاجِ وَالحُزْنِ أَكْثَرَ مِنْ أَيِّ وَقْتٍ مُضَى أَشْعُرُ بالضَّيْقِ أَدْرَكْتُ بِوَضْوَحٍ أَنَّنِي أَشْعُرُ بالعَدَائِيَّةِ وَأَسْتَعِدُّ لِلحُزْنِ السَّاحِقِ الذِي سَيَأْتِي وَمَا زِلْتُ أَشْعُرُ بِفَارِغِ الصَّبْرِ لِلْعَوْدَةِ إِلَى الْمَنْزِلِ لَقَدْ كُنْتُ أَشْعُرُ بِقَلِيلٍ مِنَ القَسْوَةِ أَشْ,not_applicable,Disgust
680,أُسْتَطِيعُ أَنْ أَشْعُرَ بِالإِسْتِيَاءِ وَالْغَضَبِ وَلَدَيَّ الْقُمُامَةُ فِي الْمَطْبَخِ أَوْ يُمْكِنُ أَنْ أَشْعُرَ بِالإِسْتِيَاءِ وَالْغَضَبِ وَأُخْرُجَ الْقُمُامَةَ بِنَفْسِي,not_applicable,Disgust
681,أَفْتَقِدُ الشُّعُورَ بِالشَّغَفِ تَجَاهَ الطَّرِيقَةِ التِّي أَقْضِي بِهَا أَيَّامِي.,not_applicable,Other
682,لَمْ أَكُنْ أُرِيدُ أَنْ أُفْقِدَ أَصْدِقَائِي بِقَدْرِ مَا أُكْرِهُ التَّحَدُّيَاتِ فَهُذَا يُمْنِحُنِي شَيْئًا أَشْعُرُ أَنَّنِي يَجِبُ أَنْ أُكْرِهَهُ لِتَدْمِيرِ عَائِلَةِ تَشَارْلِي,hate,Other
683,أَقُولُ إنَّنِي أَشْعُرُ بِقُوَّةٍ تَجَاهَ دَعْمِ حَفْلَاتِ الزَّفَافِ الْمَثْلِيَّةِ مِنْ خَلَالِ التَّصْوِيرِ الْفُوتُوغْرَافِيِّ الْخَاصِّ بِي، مَعَ الْإِشَارَةِ إِلَى أَنَّهُ مِنَ الْمُؤْسِفِ أَنَّ هَذَا لَيْسَ هُوَ الْحَالُ دَائِمًا فِي تِكْسَاس.,not_applicable,Other
684,", لَقَدْ انْتَظَرْتُ مِنْذَ مَا قَبْلَ الظُّهْرِ فِي طَابُورٍ خَارِجٍ شِيكَاغُو الْبَارِدَةِ لِلْحُصُولِ عَلَى أَفْضَلِ مَكَانٍ بِدُونِ حُجْرَةِ تَصْوِيرٍ بِالطَّبْعِ، وَبَعْدَ ثَلَاثِ أَغَانٍ، شَعَرْتُ بِتَعْذِيبٍ لَا نِهَايَةَ لَهُ مِنْ خَلَالِ النَّظَرِ إلَى جَمِيعِ اللِّقَطَاتِ التِّي لَمْ أَتَمَكَّنْ مِنْ التَّقَاطِهَا، وَكُنْتُ أَشْعُرُ بِالإِرْهَاقِ مِنْ جَمِيعِ الْخِيَارَاتِ التِّي كُنْتُ أُخْتَارُهَا. يُمْكِنُ أَنْ أَرَى مِثْلَ سِتْرَةٍ حَمْرَاءَ قَصِيرَةٍ بَالنِّسْبَةِ لِي أَوْ سِتْرَةٍ لِأَصْدِقَائِي الْمُفَضَّلِينَ أَوْ أَلْعَاب",not_applicable,Joy
685,أَمْضَيْتُ لَحْظَةً وَاحِدَةً مَعَ الْفَتَيَاتِ فِي الْخَارِجِ عِنْدَ وَالِدِي حَيْثُ بَدَأْتُ أَشْعُرُ بِالْغَضَبِ بِمَا يَتَجَاوَزُ مَا يُبَرِّرُهُ الْمَوْقِفُ وَلَكِنِّي تَمَكَّنْتُ مِنْ التَّحْكُمِ فِي مُشَاعِرِي إِلَى حَدٍّ مَا وَإِخْرَاجِ نَفْسِي مِنَ الْمَوْقِفِ.,not_applicable,Other
686,أَشْعُرُ وَبِالْمُنَاسَبَةِ، هَذَا بِالضَّبْطِ هُوَ سَبَبُ عَدَمِ رِضَائِي عَنْ خَاتِمَةِ الْكِتَابِ، كُنْتُ أَشْعُرُ بِالتَّمْرِدِ بِشَكْلٍ خَاصٍّ، كُنْتُ أَرْفُضُ بِكُلِّ اِحْتِرَامٍ حَتَّى الْوُقُوفِ، لَمْ أَكُنْ أَعْلَمُ أَبَدًا أَنَّ ذَلِكَ يُؤْذِي مَشَاعِرَهُ، اعْتَقَدْتُ فَقَطْ أَنَّهُ كَانَ سَاخِرًا فِي الْمُقَابِلِ، أَشْعُرُ بِالْجُنُونِ لَوْجُودِي فِي بِينَانْجٍ مَرَّةً أُخْرَى,not_applicable,Disgust
687,يُثيرني الإشمئزاز رؤية الأفكار السلبية والخطط الفاشلة.,hate,Disgust
688,", لَقَدْ فُزْتُ بِهَا وَحُصِلْتُ عَلَى الْكِتَاب، وَأَرْجَأْتُ الْبَدْءَ بِهِ وَأَنَا أَشْعُرُ بِالْخَوْفِ قَلِيلًا وَالْخَوْفُ مِنْ أَنْ يَكُونَ مُمْلًا وَصَعْبًا",not_applicable,Joy
689,", أَشْعُرُ وَكَأَنَّنِي قَطَّةٌ خَائِفَةٌ",not_applicable,Other
690,", أَعْتَقِدُ أَنَّهُ يَقُولُ أَنَّهُ عِنْدَمَا يَشْعُرُ النَّاسُ بالتَّهْدِيدِ مِنْ شَيْءٍ جَدِيدٍ أَوْ عِنْدَمَا يَشْعُرُ النَّاسُ بالإِهَانَةِ مِنْ شَيْءٍ مَا ثُمَّ يَقُومُونَ بِفَرْضِ الرِّقَابَةِ، فَهَذَا لَيْسَ أَفْضَلَ مِنْ حَرْقِ الْكُتُبِ",hate,Other
691,قَرَأْتُ مُدُونَةً فِي ذَلِكَ الْيَوْمِ تَصِفُ تَمَامًا مَا أَشْعُرُ بِهِ تَجَاهَ الآخَرِينَ وَمُنْشُورَاتِهِمْ البَغِيضَةِ عَلَى فِيسْبُوكَ,hate,Disgust
692,أَنَا لَسْتُ مُشْغُولًا لِلْغَايَةِ وَأَشْعُرُ بِالْغَضَبِ الشَّدِيدِ حَيَّالَ هَذَا,not_applicable,Other
693,يُرْهِبُنِي الْخَوْفُ مِنْ الْمَوَاقِفِ الْمُتَوَقَّعَةِ.,not_applicable,Other
694,أَشْعُرُ بِالْمُرَارَةِ تَجَاهَ صَدِيقَةٍ لَا يَنْبَغِي لِي أَنْ أَشْعُرَ بِالسُّوءِ تَجَاهَهَا وَلَكِنَّ فِي نَفْسِ الْوَقْتِ أَصْبَحَ مُتَحَفِّظًا جِدًّا عِنْدَمَا أَكُونُ بِالْقُرْبِ مِنْهَا لِدَرَجَةٍ أَنِّي لَا أُرِيدُ أَنْ أَكُونَ كَذَلِكَ,not_applicable,Disgust
695,الْمُزَاحُ وَالنُّكْتَةُ يُضَفِّيَانِ عَلَى حَيَاتِي لَحْظَاتٍ مُمْتِعَةً.,hope_speech,Joy
696,أَنَا أُبَرِّرُ لَهَا قَتْلَ النَّاسِ وَأَشْعُرُ بِالْأَسَفِ لِمَنْ تُحِبُّهُمْ الَّذِينَ يُقْتَلُونَ.,hate,Other
697,تذكر أنك لست وحدك في هذه المشاعر، وأن هناك موارد وأشخاصًا يمكنهم مساعدتك في تحملها والتغلب عليها.,hope_speech,Disgust
698,",أَنَا غَاضِبٌ مِنْ نَفْسِي لِأَنَّنِي لَمْ أَتَوَقَّفْ وَأَنَا حَزِينٌ رُبَّمَا هَذَا لَيْسَ الشَّعُورَ الصَّحِيحَ لِلتَّعْبِيرِ عَنْ شَعْورِي بِأَنَّنِي خَائِفٌ جِدًّا مِنْ التَّوَقُّفِ",hate,Other
699,سَأَلْتُ نَفْسِي فِي الْمَسَاءِ لِمَاذَا كُنْتُ أَشْعُرُ بِالانْدِفَاعِ فِي الْمَسَاءِ لَوْضَعِ الْأَطْفَالِ فِي السَّرِيرِ وَلِمَاذَا لَمْ أُقْضِ وَقْتًا هَادِئًا مَعَ كُ,not_applicable,Other
700,يَسْتَلِمُنِي الرُّعْبُ عِنْدَ مُوَاجَهَةِ الْمُخَلِّفَاتِ.,hate,Other
701,. أَشْعُرُ بِتَفَاؤُلٍ كَبِيرٍ بِشَأْنِ الْمَوْسِمِ الْمُقْبِلِ.,hope_speech,Other
702,كُنْتُ أُرِغُّ فِي تَوْجِيهِ اتِهَامَاتٍ ضِدَّ النَّاسِ فِي الشَّارِعِ وَأَعْتَقِدُ أَنَّهُ لَمْ يَشْعُرْ بِالْاِنْزِعَاجِ,not_applicable,Disgust
703,أَشْعُرُ بِالْحَاجَةِ إِلَى مِزْيَجٍ مِنَ الْحَرَارَةِ وَالْبُرُودَةِ، لِذَا أَبْحَثُ عَنْ أَزْوَاجٍ مِنَ الصُّوَرِ الْيَوْمَ، وَأَتَفَهَّمُ غَضَبَهُمْ مِنَ الشَّعُورِ بِالْخِدَاعِ، وَأَنَا غَاضِبٌ تَمَامًا مِنْ هَذَا الْحَادِثِ الْوَقِحِ تَمَامًا مِثْلَ رَدِّ الْفِعْلِ الْعُنْفِيِّ الَّذِي أَحْدَثُوهُ رُدُودَ أَفْعَالِهِمْ عَلَى مُؤَلِّفِي الصَّحَافَةِ الْمُسْتَقِلَّةِ وَالصِّغَارِ مِنَ الْمُهِمِّ أَنْ أَشْعُرَ بِذَلِكَ لِسَبَبٍ مَا وَلَيْسَ لِأَنَّنِي تَافِهٌ,not_applicable,Other
704,", لَقَدْ كُتِبْتُ فِي ذَلِكَ الْوَقْتِ تَقْرِيبًا وَأَنَا جَالِسٌ وَأُتْرَاكِمُ الْغُبَارُ حَتَّى أَشْعُرَ بِالشُّجَاعَةِ الْكَافِيَةِ لِلْعَمَلِ عَلَيْهِ مَرَّةً أُخْرَى وَجَعَلَهُ جَيِّدًا",not_applicable,Joy
705,يُحَيِّرُنِي الرُّعْبُ وَيُخْيِفُنِي مِنْ الْمُستَقْبَلِ الْمُجْهُولِ.,hate,Other
706,، أَشْعُرُ بِبَعْضِ الْخَيْرِ,not_applicable,Other
707,أَشْعُرُ بِوَقَاحَةٍ شَدِيدَةٍ أَثْنَاءَ مُقَاطَعَةِ النَّاسِ وَقَبْلَ أَنْ نَعْرِفَ ذَلِكَ تَأَخَّرْنَا.,hate,Other
